timepoint_id,timestamp,timeseries
1,2023_Q1_labor_0h,2023_Q1_labor
2,2023_Q1_labor_1h,2023_Q1_labor
3,2023_Q1_labor_2h,2023_Q1_labor
4,2023_Q1_labor_3h,2023_Q1_labor
5,2023_Q1_labor_4h,2023_Q1_labor
6,2023_Q1_labor_5h,2023_Q1_labor
7,2023_Q1_labor_6h,2023_Q1_labor
8,2023_Q1_labor_7h,2023_Q1_labor
9,2023_Q1_labor_8h,2023_Q1_labor
10,2023_Q1_labor_9h,2023_Q1_labor
11,2023_Q1_labor_10h,2023_Q1_labor
12,2023_Q1_labor_11h,2023_Q1_labor
13,2023_Q1_labor_12h,2023_Q1_labor
14,2023_Q1_labor_13h,2023_Q1_labor
15,2023_Q1_labor_14h,2023_Q1_labor
16,2023_Q1_labor_15h,2023_Q1_labor
17,2023_Q1_labor_16h,2023_Q1_labor
18,2023_Q1_labor_17h,2023_Q1_labor
19,2023_Q1_labor_18h,2023_Q1_labor
20,2023_Q1_labor_19h,2023_Q1_labor
21,2023_Q1_labor_20h,2023_Q1_labor
22,2023_Q1_labor_21h,2023_Q1_labor
23,2023_Q1_labor_22h,2023_Q1_labor
24,2023_Q1_labor_23h,2023_Q1_labor
25,2023_Q1_holidays_0h,2023_Q1_holidays
26,2023_Q1_holidays_1h,2023_Q1_holidays
27,2023_Q1_holidays_2h,2023_Q1_holidays
28,2023_Q1_holidays_3h,2023_Q1_holidays
29,2023_Q1_holidays_4h,2023_Q1_holidays
30,2023_Q1_holidays_5h,2023_Q1_holidays
31,2023_Q1_holidays_6h,2023_Q1_holidays
32,2023_Q1_holidays_7h,2023_Q1_holidays
33,2023_Q1_holidays_8h,2023_Q1_holidays
34,2023_Q1_holidays_9h,2023_Q1_holidays
35,2023_Q1_holidays_10h,2023_Q1_holidays
36,2023_Q1_holidays_11h,2023_Q1_holidays
37,2023_Q1_holidays_12h,2023_Q1_holidays
38,2023_Q1_holidays_13h,2023_Q1_holidays
39,2023_Q1_holidays_14h,2023_Q1_holidays
40,2023_Q1_holidays_15h,2023_Q1_holidays
41,2023_Q1_holidays_16h,2023_Q1_holidays
42,2023_Q1_holidays_17h,2023_Q1_holidays
43,2023_Q1_holidays_18h,2023_Q1_holidays
44,2023_Q1_holidays_19h,2023_Q1_holidays
45,2023_Q1_holidays_20h,2023_Q1_holidays
46,2023_Q1_holidays_21h,2023_Q1_holidays
47,2023_Q1_holidays_22h,2023_Q1_holidays
48,2023_Q1_holidays_23h,2023_Q1_holidays
49,2023_Q2_labor_0h,2023_Q2_labor
50,2023_Q2_labor_1h,2023_Q2_labor
51,2023_Q2_labor_2h,2023_Q2_labor
52,2023_Q2_labor_3h,2023_Q2_labor
53,2023_Q2_labor_4h,2023_Q2_labor
54,2023_Q2_labor_5h,2023_Q2_labor
55,2023_Q2_labor_6h,2023_Q2_labor
56,2023_Q2_labor_7h,2023_Q2_labor
57,2023_Q2_labor_8h,2023_Q2_labor
58,2023_Q2_labor_9h,2023_Q2_labor
59,2023_Q2_labor_10h,2023_Q2_labor
60,2023_Q2_labor_11h,2023_Q2_labor
61,2023_Q2_labor_12h,2023_Q2_labor
62,2023_Q2_labor_13h,2023_Q2_labor
63,2023_Q2_labor_14h,2023_Q2_labor
64,2023_Q2_labor_15h,2023_Q2_labor
65,2023_Q2_labor_16h,2023_Q2_labor
66,2023_Q2_labor_17h,2023_Q2_labor
67,2023_Q2_labor_18h,2023_Q2_labor
68,2023_Q2_labor_19h,2023_Q2_labor
69,2023_Q2_labor_20h,2023_Q2_labor
70,2023_Q2_labor_21h,2023_Q2_labor
71,2023_Q2_labor_22h,2023_Q2_labor
72,2023_Q2_labor_23h,2023_Q2_labor
73,2023_Q2_holidays_0h,2023_Q2_holidays
74,2023_Q2_holidays_1h,2023_Q2_holidays
75,2023_Q2_holidays_2h,2023_Q2_holidays
76,2023_Q2_holidays_3h,2023_Q2_holidays
77,2023_Q2_holidays_4h,2023_Q2_holidays
78,2023_Q2_holidays_5h,2023_Q2_holidays
79,2023_Q2_holidays_6h,2023_Q2_holidays
80,2023_Q2_holidays_7h,2023_Q2_holidays
81,2023_Q2_holidays_8h,2023_Q2_holidays
82,2023_Q2_holidays_9h,2023_Q2_holidays
83,2023_Q2_holidays_10h,2023_Q2_holidays
84,2023_Q2_holidays_11h,2023_Q2_holidays
85,2023_Q2_holidays_12h,2023_Q2_holidays
86,2023_Q2_holidays_13h,2023_Q2_holidays
87,2023_Q2_holidays_14h,2023_Q2_holidays
88,2023_Q2_holidays_15h,2023_Q2_holidays
89,2023_Q2_holidays_16h,2023_Q2_holidays
90,2023_Q2_holidays_17h,2023_Q2_holidays
91,2023_Q2_holidays_18h,2023_Q2_holidays
92,2023_Q2_holidays_19h,2023_Q2_holidays
93,2023_Q2_holidays_20h,2023_Q2_holidays
94,2023_Q2_holidays_21h,2023_Q2_holidays
95,2023_Q2_holidays_22h,2023_Q2_holidays
96,2023_Q2_holidays_23h,2023_Q2_holidays
97,2023_Q3_labor_0h,2023_Q3_labor
98,2023_Q3_labor_1h,2023_Q3_labor
99,2023_Q3_labor_2h,2023_Q3_labor
100,2023_Q3_labor_3h,2023_Q3_labor
101,2023_Q3_labor_4h,2023_Q3_labor
102,2023_Q3_labor_5h,2023_Q3_labor
103,2023_Q3_labor_6h,2023_Q3_labor
104,2023_Q3_labor_7h,2023_Q3_labor
105,2023_Q3_labor_8h,2023_Q3_labor
106,2023_Q3_labor_9h,2023_Q3_labor
107,2023_Q3_labor_10h,2023_Q3_labor
108,2023_Q3_labor_11h,2023_Q3_labor
109,2023_Q3_labor_12h,2023_Q3_labor
110,2023_Q3_labor_13h,2023_Q3_labor
111,2023_Q3_labor_14h,2023_Q3_labor
112,2023_Q3_labor_15h,2023_Q3_labor
113,2023_Q3_labor_16h,2023_Q3_labor
114,2023_Q3_labor_17h,2023_Q3_labor
115,2023_Q3_labor_18h,2023_Q3_labor
116,2023_Q3_labor_19h,2023_Q3_labor
117,2023_Q3_labor_20h,2023_Q3_labor
118,2023_Q3_labor_21h,2023_Q3_labor
119,2023_Q3_labor_22h,2023_Q3_labor
120,2023_Q3_labor_23h,2023_Q3_labor
121,2023_Q3_holidays_0h,2023_Q3_holidays
122,2023_Q3_holidays_1h,2023_Q3_holidays
123,2023_Q3_holidays_2h,2023_Q3_holidays
124,2023_Q3_holidays_3h,2023_Q3_holidays
125,2023_Q3_holidays_4h,2023_Q3_holidays
126,2023_Q3_holidays_5h,2023_Q3_holidays
127,2023_Q3_holidays_6h,2023_Q3_holidays
128,2023_Q3_holidays_7h,2023_Q3_holidays
129,2023_Q3_holidays_8h,2023_Q3_holidays
130,2023_Q3_holidays_9h,2023_Q3_holidays
131,2023_Q3_holidays_10h,2023_Q3_holidays
132,2023_Q3_holidays_11h,2023_Q3_holidays
133,2023_Q3_holidays_12h,2023_Q3_holidays
134,2023_Q3_holidays_13h,2023_Q3_holidays
135,2023_Q3_holidays_14h,2023_Q3_holidays
136,2023_Q3_holidays_15h,2023_Q3_holidays
137,2023_Q3_holidays_16h,2023_Q3_holidays
138,2023_Q3_holidays_17h,2023_Q3_holidays
139,2023_Q3_holidays_18h,2023_Q3_holidays
140,2023_Q3_holidays_19h,2023_Q3_holidays
141,2023_Q3_holidays_20h,2023_Q3_holidays
142,2023_Q3_holidays_21h,2023_Q3_holidays
143,2023_Q3_holidays_22h,2023_Q3_holidays
144,2023_Q3_holidays_23h,2023_Q3_holidays
145,2023_Q4_labor_0h,2023_Q4_labor
146,2023_Q4_labor_1h,2023_Q4_labor
147,2023_Q4_labor_2h,2023_Q4_labor
148,2023_Q4_labor_3h,2023_Q4_labor
149,2023_Q4_labor_4h,2023_Q4_labor
150,2023_Q4_labor_5h,2023_Q4_labor
151,2023_Q4_labor_6h,2023_Q4_labor
152,2023_Q4_labor_7h,2023_Q4_labor
153,2023_Q4_labor_8h,2023_Q4_labor
154,2023_Q4_labor_9h,2023_Q4_labor
155,2023_Q4_labor_10h,2023_Q4_labor
156,2023_Q4_labor_11h,2023_Q4_labor
157,2023_Q4_labor_12h,2023_Q4_labor
158,2023_Q4_labor_13h,2023_Q4_labor
159,2023_Q4_labor_14h,2023_Q4_labor
160,2023_Q4_labor_15h,2023_Q4_labor
161,2023_Q4_labor_16h,2023_Q4_labor
162,2023_Q4_labor_17h,2023_Q4_labor
163,2023_Q4_labor_18h,2023_Q4_labor
164,2023_Q4_labor_19h,2023_Q4_labor
165,2023_Q4_labor_20h,2023_Q4_labor
166,2023_Q4_labor_21h,2023_Q4_labor
167,2023_Q4_labor_22h,2023_Q4_labor
168,2023_Q4_labor_23h,2023_Q4_labor
169,2023_Q4_holidays_0h,2023_Q4_holidays
170,2023_Q4_holidays_1h,2023_Q4_holidays
171,2023_Q4_holidays_2h,2023_Q4_holidays
172,2023_Q4_holidays_3h,2023_Q4_holidays
173,2023_Q4_holidays_4h,2023_Q4_holidays
174,2023_Q4_holidays_5h,2023_Q4_holidays
175,2023_Q4_holidays_6h,2023_Q4_holidays
176,2023_Q4_holidays_7h,2023_Q4_holidays
177,2023_Q4_holidays_8h,2023_Q4_holidays
178,2023_Q4_holidays_9h,2023_Q4_holidays
179,2023_Q4_holidays_10h,2023_Q4_holidays
180,2023_Q4_holidays_11h,2023_Q4_holidays
181,2023_Q4_holidays_12h,2023_Q4_holidays
182,2023_Q4_holidays_13h,2023_Q4_holidays
183,2023_Q4_holidays_14h,2023_Q4_holidays
184,2023_Q4_holidays_15h,2023_Q4_holidays
185,2023_Q4_holidays_16h,2023_Q4_holidays
186,2023_Q4_holidays_17h,2023_Q4_holidays
187,2023_Q4_holidays_18h,2023_Q4_holidays
188,2023_Q4_holidays_19h,2023_Q4_holidays
189,2023_Q4_holidays_20h,2023_Q4_holidays
190,2023_Q4_holidays_21h,2023_Q4_holidays
191,2023_Q4_holidays_22h,2023_Q4_holidays
192,2023_Q4_holidays_23h,2023_Q4_holidays
385,2025_Q1_labor_0h,2025_Q1_labor
386,2025_Q1_labor_1h,2025_Q1_labor
387,2025_Q1_labor_2h,2025_Q1_labor
388,2025_Q1_labor_3h,2025_Q1_labor
389,2025_Q1_labor_4h,2025_Q1_labor
390,2025_Q1_labor_5h,2025_Q1_labor
391,2025_Q1_labor_6h,2025_Q1_labor
392,2025_Q1_labor_7h,2025_Q1_labor
393,2025_Q1_labor_8h,2025_Q1_labor
394,2025_Q1_labor_9h,2025_Q1_labor
395,2025_Q1_labor_10h,2025_Q1_labor
396,2025_Q1_labor_11h,2025_Q1_labor
397,2025_Q1_labor_12h,2025_Q1_labor
398,2025_Q1_labor_13h,2025_Q1_labor
399,2025_Q1_labor_14h,2025_Q1_labor
400,2025_Q1_labor_15h,2025_Q1_labor
401,2025_Q1_labor_16h,2025_Q1_labor
402,2025_Q1_labor_17h,2025_Q1_labor
403,2025_Q1_labor_18h,2025_Q1_labor
404,2025_Q1_labor_19h,2025_Q1_labor
405,2025_Q1_labor_20h,2025_Q1_labor
406,2025_Q1_labor_21h,2025_Q1_labor
407,2025_Q1_labor_22h,2025_Q1_labor
408,2025_Q1_labor_23h,2025_Q1_labor
409,2025_Q1_holidays_0h,2025_Q1_holidays
410,2025_Q1_holidays_1h,2025_Q1_holidays
411,2025_Q1_holidays_2h,2025_Q1_holidays
412,2025_Q1_holidays_3h,2025_Q1_holidays
413,2025_Q1_holidays_4h,2025_Q1_holidays
414,2025_Q1_holidays_5h,2025_Q1_holidays
415,2025_Q1_holidays_6h,2025_Q1_holidays
416,2025_Q1_holidays_7h,2025_Q1_holidays
417,2025_Q1_holidays_8h,2025_Q1_holidays
418,2025_Q1_holidays_9h,2025_Q1_holidays
419,2025_Q1_holidays_10h,2025_Q1_holidays
420,2025_Q1_holidays_11h,2025_Q1_holidays
421,2025_Q1_holidays_12h,2025_Q1_holidays
422,2025_Q1_holidays_13h,2025_Q1_holidays
423,2025_Q1_holidays_14h,2025_Q1_holidays
424,2025_Q1_holidays_15h,2025_Q1_holidays
425,2025_Q1_holidays_16h,2025_Q1_holidays
426,2025_Q1_holidays_17h,2025_Q1_holidays
427,2025_Q1_holidays_18h,2025_Q1_holidays
428,2025_Q1_holidays_19h,2025_Q1_holidays
429,2025_Q1_holidays_20h,2025_Q1_holidays
430,2025_Q1_holidays_21h,2025_Q1_holidays
431,2025_Q1_holidays_22h,2025_Q1_holidays
432,2025_Q1_holidays_23h,2025_Q1_holidays
433,2025_Q2_labor_0h,2025_Q2_labor
434,2025_Q2_labor_1h,2025_Q2_labor
435,2025_Q2_labor_2h,2025_Q2_labor
436,2025_Q2_labor_3h,2025_Q2_labor
437,2025_Q2_labor_4h,2025_Q2_labor
438,2025_Q2_labor_5h,2025_Q2_labor
439,2025_Q2_labor_6h,2025_Q2_labor
440,2025_Q2_labor_7h,2025_Q2_labor
441,2025_Q2_labor_8h,2025_Q2_labor
442,2025_Q2_labor_9h,2025_Q2_labor
443,2025_Q2_labor_10h,2025_Q2_labor
444,2025_Q2_labor_11h,2025_Q2_labor
445,2025_Q2_labor_12h,2025_Q2_labor
446,2025_Q2_labor_13h,2025_Q2_labor
447,2025_Q2_labor_14h,2025_Q2_labor
448,2025_Q2_labor_15h,2025_Q2_labor
449,2025_Q2_labor_16h,2025_Q2_labor
450,2025_Q2_labor_17h,2025_Q2_labor
451,2025_Q2_labor_18h,2025_Q2_labor
452,2025_Q2_labor_19h,2025_Q2_labor
453,2025_Q2_labor_20h,2025_Q2_labor
454,2025_Q2_labor_21h,2025_Q2_labor
455,2025_Q2_labor_22h,2025_Q2_labor
456,2025_Q2_labor_23h,2025_Q2_labor
457,2025_Q2_holidays_0h,2025_Q2_holidays
458,2025_Q2_holidays_1h,2025_Q2_holidays
459,2025_Q2_holidays_2h,2025_Q2_holidays
460,2025_Q2_holidays_3h,2025_Q2_holidays
461,2025_Q2_holidays_4h,2025_Q2_holidays
462,2025_Q2_holidays_5h,2025_Q2_holidays
463,2025_Q2_holidays_6h,2025_Q2_holidays
464,2025_Q2_holidays_7h,2025_Q2_holidays
465,2025_Q2_holidays_8h,2025_Q2_holidays
466,2025_Q2_holidays_9h,2025_Q2_holidays
467,2025_Q2_holidays_10h,2025_Q2_holidays
468,2025_Q2_holidays_11h,2025_Q2_holidays
469,2025_Q2_holidays_12h,2025_Q2_holidays
470,2025_Q2_holidays_13h,2025_Q2_holidays
471,2025_Q2_holidays_14h,2025_Q2_holidays
472,2025_Q2_holidays_15h,2025_Q2_holidays
473,2025_Q2_holidays_16h,2025_Q2_holidays
474,2025_Q2_holidays_17h,2025_Q2_holidays
475,2025_Q2_holidays_18h,2025_Q2_holidays
476,2025_Q2_holidays_19h,2025_Q2_holidays
477,2025_Q2_holidays_20h,2025_Q2_holidays
478,2025_Q2_holidays_21h,2025_Q2_holidays
479,2025_Q2_holidays_22h,2025_Q2_holidays
480,2025_Q2_holidays_23h,2025_Q2_holidays
481,2025_Q3_labor_0h,2025_Q3_labor
482,2025_Q3_labor_1h,2025_Q3_labor
483,2025_Q3_labor_2h,2025_Q3_labor
484,2025_Q3_labor_3h,2025_Q3_labor
485,2025_Q3_labor_4h,2025_Q3_labor
486,2025_Q3_labor_5h,2025_Q3_labor
487,2025_Q3_labor_6h,2025_Q3_labor
488,2025_Q3_labor_7h,2025_Q3_labor
489,2025_Q3_labor_8h,2025_Q3_labor
490,2025_Q3_labor_9h,2025_Q3_labor
491,2025_Q3_labor_10h,2025_Q3_labor
492,2025_Q3_labor_11h,2025_Q3_labor
493,2025_Q3_labor_12h,2025_Q3_labor
494,2025_Q3_labor_13h,2025_Q3_labor
495,2025_Q3_labor_14h,2025_Q3_labor
496,2025_Q3_labor_15h,2025_Q3_labor
497,2025_Q3_labor_16h,2025_Q3_labor
498,2025_Q3_labor_17h,2025_Q3_labor
499,2025_Q3_labor_18h,2025_Q3_labor
500,2025_Q3_labor_19h,2025_Q3_labor
501,2025_Q3_labor_20h,2025_Q3_labor
502,2025_Q3_labor_21h,2025_Q3_labor
503,2025_Q3_labor_22h,2025_Q3_labor
504,2025_Q3_labor_23h,2025_Q3_labor
505,2025_Q3_holidays_0h,2025_Q3_holidays
506,2025_Q3_holidays_1h,2025_Q3_holidays
507,2025_Q3_holidays_2h,2025_Q3_holidays
508,2025_Q3_holidays_3h,2025_Q3_holidays
509,2025_Q3_holidays_4h,2025_Q3_holidays
510,2025_Q3_holidays_5h,2025_Q3_holidays
511,2025_Q3_holidays_6h,2025_Q3_holidays
512,2025_Q3_holidays_7h,2025_Q3_holidays
513,2025_Q3_holidays_8h,2025_Q3_holidays
514,2025_Q3_holidays_9h,2025_Q3_holidays
515,2025_Q3_holidays_10h,2025_Q3_holidays
516,2025_Q3_holidays_11h,2025_Q3_holidays
517,2025_Q3_holidays_12h,2025_Q3_holidays
518,2025_Q3_holidays_13h,2025_Q3_holidays
519,2025_Q3_holidays_14h,2025_Q3_holidays
520,2025_Q3_holidays_15h,2025_Q3_holidays
521,2025_Q3_holidays_16h,2025_Q3_holidays
522,2025_Q3_holidays_17h,2025_Q3_holidays
523,2025_Q3_holidays_18h,2025_Q3_holidays
524,2025_Q3_holidays_19h,2025_Q3_holidays
525,2025_Q3_holidays_20h,2025_Q3_holidays
526,2025_Q3_holidays_21h,2025_Q3_holidays
527,2025_Q3_holidays_22h,2025_Q3_holidays
528,2025_Q3_holidays_23h,2025_Q3_holidays
529,2025_Q4_labor_0h,2025_Q4_labor
530,2025_Q4_labor_1h,2025_Q4_labor
531,2025_Q4_labor_2h,2025_Q4_labor
532,2025_Q4_labor_3h,2025_Q4_labor
533,2025_Q4_labor_4h,2025_Q4_labor
534,2025_Q4_labor_5h,2025_Q4_labor
535,2025_Q4_labor_6h,2025_Q4_labor
536,2025_Q4_labor_7h,2025_Q4_labor
537,2025_Q4_labor_8h,2025_Q4_labor
538,2025_Q4_labor_9h,2025_Q4_labor
539,2025_Q4_labor_10h,2025_Q4_labor
540,2025_Q4_labor_11h,2025_Q4_labor
541,2025_Q4_labor_12h,2025_Q4_labor
542,2025_Q4_labor_13h,2025_Q4_labor
543,2025_Q4_labor_14h,2025_Q4_labor
544,2025_Q4_labor_15h,2025_Q4_labor
545,2025_Q4_labor_16h,2025_Q4_labor
546,2025_Q4_labor_17h,2025_Q4_labor
547,2025_Q4_labor_18h,2025_Q4_labor
548,2025_Q4_labor_19h,2025_Q4_labor
549,2025_Q4_labor_20h,2025_Q4_labor
550,2025_Q4_labor_21h,2025_Q4_labor
551,2025_Q4_labor_22h,2025_Q4_labor
552,2025_Q4_labor_23h,2025_Q4_labor
553,2025_Q4_holidays_0h,2025_Q4_holidays
554,2025_Q4_holidays_1h,2025_Q4_holidays
555,2025_Q4_holidays_2h,2025_Q4_holidays
556,2025_Q4_holidays_3h,2025_Q4_holidays
557,2025_Q4_holidays_4h,2025_Q4_holidays
558,2025_Q4_holidays_5h,2025_Q4_holidays
559,2025_Q4_holidays_6h,2025_Q4_holidays
560,2025_Q4_holidays_7h,2025_Q4_holidays
561,2025_Q4_holidays_8h,2025_Q4_holidays
562,2025_Q4_holidays_9h,2025_Q4_holidays
563,2025_Q4_holidays_10h,2025_Q4_holidays
564,2025_Q4_holidays_11h,2025_Q4_holidays
565,2025_Q4_holidays_12h,2025_Q4_holidays
566,2025_Q4_holidays_13h,2025_Q4_holidays
567,2025_Q4_holidays_14h,2025_Q4_holidays
568,2025_Q4_holidays_15h,2025_Q4_holidays
569,2025_Q4_holidays_16h,2025_Q4_holidays
570,2025_Q4_holidays_17h,2025_Q4_holidays
571,2025_Q4_holidays_18h,2025_Q4_holidays
572,2025_Q4_holidays_19h,2025_Q4_holidays
573,2025_Q4_holidays_20h,2025_Q4_holidays
574,2025_Q4_holidays_21h,2025_Q4_holidays
575,2025_Q4_holidays_22h,2025_Q4_holidays
576,2025_Q4_holidays_23h,2025_Q4_holidays
1345,2030_Q1_labor_0h,2030_Q1_labor
1346,2030_Q1_labor_1h,2030_Q1_labor
1347,2030_Q1_labor_2h,2030_Q1_labor
1348,2030_Q1_labor_3h,2030_Q1_labor
1349,2030_Q1_labor_4h,2030_Q1_labor
1350,2030_Q1_labor_5h,2030_Q1_labor
1351,2030_Q1_labor_6h,2030_Q1_labor
1352,2030_Q1_labor_7h,2030_Q1_labor
1353,2030_Q1_labor_8h,2030_Q1_labor
1354,2030_Q1_labor_9h,2030_Q1_labor
1355,2030_Q1_labor_10h,2030_Q1_labor
1356,2030_Q1_labor_11h,2030_Q1_labor
1357,2030_Q1_labor_12h,2030_Q1_labor
1358,2030_Q1_labor_13h,2030_Q1_labor
1359,2030_Q1_labor_14h,2030_Q1_labor
1360,2030_Q1_labor_15h,2030_Q1_labor
1361,2030_Q1_labor_16h,2030_Q1_labor
1362,2030_Q1_labor_17h,2030_Q1_labor
1363,2030_Q1_labor_18h,2030_Q1_labor
1364,2030_Q1_labor_19h,2030_Q1_labor
1365,2030_Q1_labor_20h,2030_Q1_labor
1366,2030_Q1_labor_21h,2030_Q1_labor
1367,2030_Q1_labor_22h,2030_Q1_labor
1368,2030_Q1_labor_23h,2030_Q1_labor
1369,2030_Q1_holidays_0h,2030_Q1_holidays
1370,2030_Q1_holidays_1h,2030_Q1_holidays
1371,2030_Q1_holidays_2h,2030_Q1_holidays
1372,2030_Q1_holidays_3h,2030_Q1_holidays
1373,2030_Q1_holidays_4h,2030_Q1_holidays
1374,2030_Q1_holidays_5h,2030_Q1_holidays
1375,2030_Q1_holidays_6h,2030_Q1_holidays
1376,2030_Q1_holidays_7h,2030_Q1_holidays
1377,2030_Q1_holidays_8h,2030_Q1_holidays
1378,2030_Q1_holidays_9h,2030_Q1_holidays
1379,2030_Q1_holidays_10h,2030_Q1_holidays
1380,2030_Q1_holidays_11h,2030_Q1_holidays
1381,2030_Q1_holidays_12h,2030_Q1_holidays
1382,2030_Q1_holidays_13h,2030_Q1_holidays
1383,2030_Q1_holidays_14h,2030_Q1_holidays
1384,2030_Q1_holidays_15h,2030_Q1_holidays
1385,2030_Q1_holidays_16h,2030_Q1_holidays
1386,2030_Q1_holidays_17h,2030_Q1_holidays
1387,2030_Q1_holidays_18h,2030_Q1_holidays
1388,2030_Q1_holidays_19h,2030_Q1_holidays
1389,2030_Q1_holidays_20h,2030_Q1_holidays
1390,2030_Q1_holidays_21h,2030_Q1_holidays
1391,2030_Q1_holidays_22h,2030_Q1_holidays
1392,2030_Q1_holidays_23h,2030_Q1_holidays
1393,2030_Q2_labor_0h,2030_Q2_labor
1394,2030_Q2_labor_1h,2030_Q2_labor
1395,2030_Q2_labor_2h,2030_Q2_labor
1396,2030_Q2_labor_3h,2030_Q2_labor
1397,2030_Q2_labor_4h,2030_Q2_labor
1398,2030_Q2_labor_5h,2030_Q2_labor
1399,2030_Q2_labor_6h,2030_Q2_labor
1400,2030_Q2_labor_7h,2030_Q2_labor
1401,2030_Q2_labor_8h,2030_Q2_labor
1402,2030_Q2_labor_9h,2030_Q2_labor
1403,2030_Q2_labor_10h,2030_Q2_labor
1404,2030_Q2_labor_11h,2030_Q2_labor
1405,2030_Q2_labor_12h,2030_Q2_labor
1406,2030_Q2_labor_13h,2030_Q2_labor
1407,2030_Q2_labor_14h,2030_Q2_labor
1408,2030_Q2_labor_15h,2030_Q2_labor
1409,2030_Q2_labor_16h,2030_Q2_labor
1410,2030_Q2_labor_17h,2030_Q2_labor
1411,2030_Q2_labor_18h,2030_Q2_labor
1412,2030_Q2_labor_19h,2030_Q2_labor
1413,2030_Q2_labor_20h,2030_Q2_labor
1414,2030_Q2_labor_21h,2030_Q2_labor
1415,2030_Q2_labor_22h,2030_Q2_labor
1416,2030_Q2_labor_23h,2030_Q2_labor
1417,2030_Q2_holidays_0h,2030_Q2_holidays
1418,2030_Q2_holidays_1h,2030_Q2_holidays
1419,2030_Q2_holidays_2h,2030_Q2_holidays
1420,2030_Q2_holidays_3h,2030_Q2_holidays
1421,2030_Q2_holidays_4h,2030_Q2_holidays
1422,2030_Q2_holidays_5h,2030_Q2_holidays
1423,2030_Q2_holidays_6h,2030_Q2_holidays
1424,2030_Q2_holidays_7h,2030_Q2_holidays
1425,2030_Q2_holidays_8h,2030_Q2_holidays
1426,2030_Q2_holidays_9h,2030_Q2_holidays
1427,2030_Q2_holidays_10h,2030_Q2_holidays
1428,2030_Q2_holidays_11h,2030_Q2_holidays
1429,2030_Q2_holidays_12h,2030_Q2_holidays
1430,2030_Q2_holidays_13h,2030_Q2_holidays
1431,2030_Q2_holidays_14h,2030_Q2_holidays
1432,2030_Q2_holidays_15h,2030_Q2_holidays
1433,2030_Q2_holidays_16h,2030_Q2_holidays
1434,2030_Q2_holidays_17h,2030_Q2_holidays
1435,2030_Q2_holidays_18h,2030_Q2_holidays
1436,2030_Q2_holidays_19h,2030_Q2_holidays
1437,2030_Q2_holidays_20h,2030_Q2_holidays
1438,2030_Q2_holidays_21h,2030_Q2_holidays
1439,2030_Q2_holidays_22h,2030_Q2_holidays
1440,2030_Q2_holidays_23h,2030_Q2_holidays
1441,2030_Q3_labor_0h,2030_Q3_labor
1442,2030_Q3_labor_1h,2030_Q3_labor
1443,2030_Q3_labor_2h,2030_Q3_labor
1444,2030_Q3_labor_3h,2030_Q3_labor
1445,2030_Q3_labor_4h,2030_Q3_labor
1446,2030_Q3_labor_5h,2030_Q3_labor
1447,2030_Q3_labor_6h,2030_Q3_labor
1448,2030_Q3_labor_7h,2030_Q3_labor
1449,2030_Q3_labor_8h,2030_Q3_labor
1450,2030_Q3_labor_9h,2030_Q3_labor
1451,2030_Q3_labor_10h,2030_Q3_labor
1452,2030_Q3_labor_11h,2030_Q3_labor
1453,2030_Q3_labor_12h,2030_Q3_labor
1454,2030_Q3_labor_13h,2030_Q3_labor
1455,2030_Q3_labor_14h,2030_Q3_labor
1456,2030_Q3_labor_15h,2030_Q3_labor
1457,2030_Q3_labor_16h,2030_Q3_labor
1458,2030_Q3_labor_17h,2030_Q3_labor
1459,2030_Q3_labor_18h,2030_Q3_labor
1460,2030_Q3_labor_19h,2030_Q3_labor
1461,2030_Q3_labor_20h,2030_Q3_labor
1462,2030_Q3_labor_21h,2030_Q3_labor
1463,2030_Q3_labor_22h,2030_Q3_labor
1464,2030_Q3_labor_23h,2030_Q3_labor
1465,2030_Q3_holidays_0h,2030_Q3_holidays
1466,2030_Q3_holidays_1h,2030_Q3_holidays
1467,2030_Q3_holidays_2h,2030_Q3_holidays
1468,2030_Q3_holidays_3h,2030_Q3_holidays
1469,2030_Q3_holidays_4h,2030_Q3_holidays
1470,2030_Q3_holidays_5h,2030_Q3_holidays
1471,2030_Q3_holidays_6h,2030_Q3_holidays
1472,2030_Q3_holidays_7h,2030_Q3_holidays
1473,2030_Q3_holidays_8h,2030_Q3_holidays
1474,2030_Q3_holidays_9h,2030_Q3_holidays
1475,2030_Q3_holidays_10h,2030_Q3_holidays
1476,2030_Q3_holidays_11h,2030_Q3_holidays
1477,2030_Q3_holidays_12h,2030_Q3_holidays
1478,2030_Q3_holidays_13h,2030_Q3_holidays
1479,2030_Q3_holidays_14h,2030_Q3_holidays
1480,2030_Q3_holidays_15h,2030_Q3_holidays
1481,2030_Q3_holidays_16h,2030_Q3_holidays
1482,2030_Q3_holidays_17h,2030_Q3_holidays
1483,2030_Q3_holidays_18h,2030_Q3_holidays
1484,2030_Q3_holidays_19h,2030_Q3_holidays
1485,2030_Q3_holidays_20h,2030_Q3_holidays
1486,2030_Q3_holidays_21h,2030_Q3_holidays
1487,2030_Q3_holidays_22h,2030_Q3_holidays
1488,2030_Q3_holidays_23h,2030_Q3_holidays
1489,2030_Q4_labor_0h,2030_Q4_labor
1490,2030_Q4_labor_1h,2030_Q4_labor
1491,2030_Q4_labor_2h,2030_Q4_labor
1492,2030_Q4_labor_3h,2030_Q4_labor
