GEN_TP_FUELS_1,GEN_TP_FUELS_2,GEN_TP_FUELS_3,GenFuelUseRate
BARRANQUILL3,60,GASIMPOR,5.8696661717165334e-08
BARRANQUILL3,61,GASIMPOR,6.288823565330097e-08
BARRANQUILL3,62,GASIMPOR,6.288849538086365e-08
BARRANQUILL3,63,GASIMPOR,6.289045411492291e-08
BARRANQUILL3,64,GASIMPOR,6.289166027899086e-08
BARRANQUILL3,65,GASIMPOR,6.289264014574468e-08
BARRANQUILL3,66,GASIMPOR,6.289294934956509e-08
BARRANQUILL3,67,GASIMPOR,6.289246347496767e-08
BARRANQUILL3,68,GASIMPOR,6.361602887814052e-08
BARRANQUILL3,69,GASIMPOR,6.3618916855956e-08
BARRANQUILL3,70,GASIMPOR,6.361408932800108e-08
BARRANQUILL3,71,GASIMPOR,6.28923292155265e-08
BARRANQUILL3,72,GASIMPOR,5.870043777282932e-08
BARRANQUILL3,73,GASIMPOR,3.5028376700773404e-07
BARRANQUILL3,74,GASIMPOR,3.502796655952441e-07
BARRANQUILL3,75,GASIMPOR,3.493086882730748e-07
BARRANQUILL3,76,GASIMPOR,3.4928548562454424e-07
BARRANQUILL3,77,GASIMPOR,3.4909778535186493e-07
BARRANQUILL3,78,GASIMPOR,3.4908555240320163e-07
BARRANQUILL3,79,GASIMPOR,3.490626301813581e-07
BARRANQUILL3,80,GASIMPOR,3.4052621322774447e-07
BARRANQUILL3,81,GASIMPOR,3.4900068370878876e-07
BARRANQUILL3,82,GASIMPOR,3.4906230398560946e-07
BARRANQUILL3,83,GASIMPOR,3.4909264462905094e-07
BARRANQUILL3,84,GASIMPOR,3.492894894168789e-07
BARRANQUILL3,85,GASIMPOR,3.4931482248316423e-07
BARRANQUILL3,86,GASIMPOR,3.5027035069623914e-07
BARRANQUILL3,87,GASIMPOR,3.502856162006695e-07
BARRANQUILL3,88,GASIMPOR,3.5029040145197744e-07
BARRANQUILL3,89,GASIMPOR,3.5029631249288744e-07
BARRANQUILL3,90,GASIMPOR,3.503006226760426e-07
BARRANQUILL3,91,GASIMPOR,3.5030397023598355e-07
BARRANQUILL3,92,GASIMPOR,3.5034399295592817e-07
BARRANQUILL3,93,GASIMPOR,3.5086423096221296e-07
BARRANQUILL3,94,GASIMPOR,3.5036838549935975e-07
BARRANQUILL3,95,GASIMPOR,3.5033625974556473e-07
BARRANQUILL3,96,GASIMPOR,3.50312384279613e-07
BARRANQUILL3,97,GASIMPOR,5.869710627012606e-08
BARRANQUILL3,98,GASIMPOR,5.869692215625855e-08
BARRANQUILL3,99,GASIMPOR,5.86306420255761e-08
BARRANQUILL3,100,GASIMPOR,5.863092748331533e-08
BARRANQUILL3,101,GASIMPOR,5.8631115393577926e-08
BARRANQUILL3,102,GASIMPOR,5.863039942147797e-08
BARRANQUILL3,103,GASIMPOR,5.863001332714485e-08
BARRANQUILL3,104,GASIMPOR,5.86296985485704e-08
BARRANQUILL3,105,GASIMPOR,5.869589358667472e-08
BARRANQUILL3,106,GASIMPOR,5.8695685873099374e-08
BARRANQUILL3,107,GASIMPOR,5.8695585166164235e-08
BARRANQUILL3,108,GASIMPOR,5.8695804836471884e-08
BARRANQUILL3,109,GASIMPOR,5.869651298993034e-08
BARRANQUILL3,110,GASIMPOR,5.869670597924035e-08
BARRANQUILL3,111,GASIMPOR,5.869797202046727e-08
BARRANQUILL3,112,GASIMPOR,5.8705926104181267e-08
BARRANQUILL3,113,GASIMPOR,6.361671406806941e-08
BARRANQUILL3,114,GASIMPOR,6.361585420780285e-08
BARRANQUILL3,115,GASIMPOR,5.87008578915615e-08
BARRANQUILL3,116,GASIMPOR,6.36192669184826e-08
BARRANQUILL3,117,GASIMPOR,6.361987822003669e-08
BARRANQUILL3,118,GASIMPOR,6.361962001523755e-08
BARRANQUILL3,119,GASIMPOR,5.870219674685257e-08
BARRANQUILL3,120,GASIMPOR,5.869750271908558e-08
BARRANQUILL3,121,GASIMPOR,3.493402588262009e-07
BARRANQUILL3,122,GASIMPOR,3.493351395175749e-07
BARRANQUILL3,123,GASIMPOR,3.4932062031550525e-07
BARRANQUILL3,124,GASIMPOR,3.4930921949162054e-07
BARRANQUILL3,125,GASIMPOR,3.4929986005981117e-07
BARRANQUILL3,126,GASIMPOR,3.492929947455341e-07
BARRANQUILL3,127,GASIMPOR,3.491091123705601e-07
BARRANQUILL3,128,GASIMPOR,3.490796987284965e-07
BARRANQUILL3,129,GASIMPOR,3.4909694604344295e-07
BARRANQUILL3,130,GASIMPOR,3.491139728930401e-07
BARRANQUILL3,131,GASIMPOR,3.492992791175104e-07
BARRANQUILL3,132,GASIMPOR,3.4931021511859624e-07
BARRANQUILL3,133,GASIMPOR,3.4932108513521613e-07
BARRANQUILL3,134,GASIMPOR,3.493307373753268e-07
BARRANQUILL3,135,GASIMPOR,3.4933752703613655e-07
BARRANQUILL3,136,GASIMPOR,3.4934018287294824e-07
BARRANQUILL3,137,GASIMPOR,3.4934361753806087e-07
BARRANQUILL3,138,GASIMPOR,3.493470496347982e-07
BARRANQUILL3,139,GASIMPOR,3.493509133752289e-07
BARRANQUILL3,140,GASIMPOR,3.5034687498863997e-07
BARRANQUILL3,141,GASIMPOR,3.508783908024997e-07
BARRANQUILL3,142,GASIMPOR,3.508714853769602e-07
BARRANQUILL3,143,GASIMPOR,3.503550400168814e-07
BARRANQUILL3,144,GASIMPOR,3.493905791075808e-07
BARRANQUILL3,145,GASIMPOR,6.361486907677904e-08
BARRANQUILL3,146,GASIMPOR,6.071944560745238e-08
BARRANQUILL3,147,GASIMPOR,6.071955866658318e-08
BARRANQUILL3,148,GASIMPOR,6.07197430647914e-08
BARRANQUILL3,149,GASIMPOR,6.071984186906788e-08
BARRANQUILL3,150,GASIMPOR,6.07193124905723e-08
BARRANQUILL3,151,GASIMPOR,6.071907673119488e-08
BARRANQUILL3,152,GASIMPOR,6.07187689204088e-08
BARRANQUILL3,153,GASIMPOR,6.07187905835835e-08
BARRANQUILL3,154,GASIMPOR,6.361886426429504e-08
BARRANQUILL3,155,GASIMPOR,6.362101821070265e-08
BARRANQUILL3,156,GASIMPOR,6.362145337353289e-08
BARRANQUILL3,157,GASIMPOR,6.36214799295028e-08
BARRANQUILL3,158,GASIMPOR,6.362159622643702e-08
BARRANQUILL3,159,GASIMPOR,6.362170255591596e-08
BARRANQUILL3,160,GASIMPOR,6.36217285275051e-08
BARRANQUILL3,161,GASIMPOR,6.362189119660273e-08
BARRANQUILL3,162,GASIMPOR,6.36221880008091e-08
BARRANQUILL3,163,GASIMPOR,6.36224301742905e-08
BARRANQUILL3,164,GASIMPOR,6.362127541578958e-08
BARRANQUILL3,165,GASIMPOR,6.362129471891663e-08
BARRANQUILL3,166,GASIMPOR,6.36215800659199e-08
BARRANQUILL3,167,GASIMPOR,6.36222274160237e-08
BARRANQUILL3,168,GASIMPOR,6.362266391669882e-08
BARRANQUILL3,169,GASIMPOR,3.508793125664072e-07
BARRANQUILL3,170,GASIMPOR,3.508659977921771e-07
BARRANQUILL3,171,GASIMPOR,3.5045025929576983e-07
BARRANQUILL3,172,GASIMPOR,3.50430232367536e-07
BARRANQUILL3,173,GASIMPOR,3.5041727443324136e-07
BARRANQUILL3,174,GASIMPOR,3.504122209013632e-07
BARRANQUILL3,175,GASIMPOR,3.5040465280430056e-07
BARRANQUILL3,176,GASIMPOR,3.5039220989408877e-07
BARRANQUILL3,177,GASIMPOR,3.503988809116871e-07
BARRANQUILL3,178,GASIMPOR,3.504109754474276e-07
BARRANQUILL3,179,GASIMPOR,3.504242665697023e-07
BARRANQUILL3,180,GASIMPOR,3.504415763944574e-07
BARRANQUILL3,181,GASIMPOR,3.5085531507747255e-07
BARRANQUILL3,182,GASIMPOR,3.508719595638741e-07
BARRANQUILL3,183,GASIMPOR,3.5088122594755514e-07
BARRANQUILL3,184,GASIMPOR,3.5088500011620536e-07
BARRANQUILL3,185,GASIMPOR,3.5089269648308753e-07
BARRANQUILL3,186,GASIMPOR,3.508980653471474e-07
BARRANQUILL3,187,GASIMPOR,3.509286297140306e-07
BARRANQUILL3,188,GASIMPOR,3.803907960093445e-07
BARRANQUILL3,189,GASIMPOR,3.803983103628363e-07
BARRANQUILL3,190,GASIMPOR,3.803920693489849e-07
BARRANQUILL3,191,GASIMPOR,3.80369125931336e-07
BARRANQUILL3,192,GASIMPOR,3.5095567740041397e-07
BARRANQUILL3,193,GASIMPOR,7.522377015452568e-08
BARRANQUILL3,194,GASIMPOR,7.515482361763854e-08
BARRANQUILL3,195,GASIMPOR,7.51177833187995e-08
BARRANQUILL3,196,GASIMPOR,6.822043270617342e-08
BARRANQUILL3,197,GASIMPOR,6.822082793082664e-08
BARRANQUILL3,198,GASIMPOR,6.82192317116472e-08
BARRANQUILL3,199,GASIMPOR,6.821846461584948e-08
BARRANQUILL3,200,GASIMPOR,6.821853057990841e-08
BARRANQUILL3,201,GASIMPOR,6.821738984926951e-08
BARRANQUILL3,202,GASIMPOR,6.821156081001011e-08
BARRANQUILL3,203,GASIMPOR,6.82008348380913e-08
BARRANQUILL3,204,GASIMPOR,6.820457960804606e-08
BARRANQUILL3,205,GASIMPOR,6.820847441376678e-08
BARRANQUILL3,206,GASIMPOR,6.821025251579689e-08
BARRANQUILL3,207,GASIMPOR,6.821345058622026e-08
BARRANQUILL3,208,GASIMPOR,7.521623412238416e-08
BARRANQUILL3,209,GASIMPOR,7.552634283395482e-08
BARRANQUILL3,210,GASIMPOR,7.568663919823723e-08
BARRANQUILL3,211,GASIMPOR,7.568737638817864e-08
BARRANQUILL3,212,GASIMPOR,7.56881693795142e-08
BARRANQUILL3,213,GASIMPOR,7.569048202396635e-08
BARRANQUILL3,214,GASIMPOR,7.568821827130825e-08
BARRANQUILL3,215,GASIMPOR,7.56871160014175e-08
BARRANQUILL3,216,GASIMPOR,7.552654252045546e-08
BARRANQUILL3,217,GASIMPOR,4.4989392488998885e-07
BARRANQUILL3,218,GASIMPOR,4.4988530755082424e-07
BARRANQUILL3,219,GASIMPOR,4.495418480233776e-07
BARRANQUILL3,220,GASIMPOR,4.49520687748105e-07
BARRANQUILL3,221,GASIMPOR,4.495134462203772e-07
BARRANQUILL3,222,GASIMPOR,4.4951579703986726e-07
BARRANQUILL3,223,GASIMPOR,4.4951070270742144e-07
BARRANQUILL3,224,GASIMPOR,4.494785529240739e-07
BARRANQUILL3,225,GASIMPOR,4.4944549398662186e-07
BARRANQUILL3,226,GASIMPOR,4.494127771379836e-07
BARRANQUILL3,227,GASIMPOR,4.4933077437743536e-07
BARRANQUILL3,228,GASIMPOR,4.4938148352451366e-07
BARRANQUILL3,229,GASIMPOR,4.494382465406506e-07
BARRANQUILL3,230,GASIMPOR,4.494691281402494e-07
BARRANQUILL3,231,GASIMPOR,4.494999082655448e-07
BARRANQUILL3,232,GASIMPOR,4.495398406553924e-07
BARRANQUILL3,233,GASIMPOR,4.4994973540939635e-07
BARRANQUILL3,234,GASIMPOR,4.52666614775894e-07
BARRANQUILL3,235,GASIMPOR,4.5267819456238606e-07
BARRANQUILL3,236,GASIMPOR,4.5274960948105647e-07
BARRANQUILL3,237,GASIMPOR,4.5278539263231447e-07
BARRANQUILL3,238,GASIMPOR,4.527378833471447e-07
BARRANQUILL3,239,GASIMPOR,4.5268680993949017e-07
BARRANQUILL3,240,GASIMPOR,4.5169868453926045e-07
BARRANQUILL3,241,GASIMPOR,7.521670893050784e-08
BARRANQUILL3,242,GASIMPOR,7.514691859551234e-08
BARRANQUILL3,243,GASIMPOR,7.508711975861709e-08
BARRANQUILL3,244,GASIMPOR,6.822056652718947e-08
BARRANQUILL3,245,GASIMPOR,6.822073385268985e-08
BARRANQUILL3,246,GASIMPOR,6.821917264251458e-08
BARRANQUILL3,247,GASIMPOR,6.821879939402677e-08
BARRANQUILL3,248,GASIMPOR,6.82184497254163e-08
BARRANQUILL3,249,GASIMPOR,6.821786104137798e-08
BARRANQUILL3,250,GASIMPOR,6.821416198900638e-08
BARRANQUILL3,251,GASIMPOR,6.821073590093147e-08
BARRANQUILL3,252,GASIMPOR,6.820986757105129e-08
BARRANQUILL3,253,GASIMPOR,6.821021115384343e-08
BARRANQUILL3,254,GASIMPOR,6.821177485582309e-08
BARRANQUILL3,255,GASIMPOR,6.821447568951104e-08
BARRANQUILL3,256,GASIMPOR,7.52125431123467e-08
BARRANQUILL3,257,GASIMPOR,7.522014856800496e-08
BARRANQUILL3,258,GASIMPOR,7.522434217458916e-08
BARRANQUILL3,259,GASIMPOR,7.522463246505113e-08
BARRANQUILL3,260,GASIMPOR,7.552595136562998e-08
BARRANQUILL3,261,GASIMPOR,7.568508540944091e-08
BARRANQUILL3,262,GASIMPOR,7.552605354338875e-08
BARRANQUILL3,263,GASIMPOR,7.52261153966036e-08
BARRANQUILL3,264,GASIMPOR,7.522153517515611e-08
BARRANQUILL3,265,GASIMPOR,4.516874654554884e-07
BARRANQUILL3,266,GASIMPOR,4.51653635845633e-07
BARRANQUILL3,267,GASIMPOR,4.5163875324936413e-07
BARRANQUILL3,268,GASIMPOR,4.5162745755752176e-07
BARRANQUILL3,269,GASIMPOR,4.516220806062359e-07
BARRANQUILL3,270,GASIMPOR,4.516325449277667e-07
BARRANQUILL3,271,GASIMPOR,4.516445869601333e-07
BARRANQUILL3,272,GASIMPOR,4.5161961070985546e-07
BARRANQUILL3,273,GASIMPOR,4.515784308778127e-07
BARRANQUILL3,274,GASIMPOR,4.4984868993397387e-07
BARRANQUILL3,275,GASIMPOR,4.4982852135355444e-07
BARRANQUILL3,276,GASIMPOR,4.498419196675059e-07
BARRANQUILL3,277,GASIMPOR,4.515922725316282e-07
BARRANQUILL3,278,GASIMPOR,4.516234599136134e-07
BARRANQUILL3,279,GASIMPOR,4.5166192146947875e-07
BARRANQUILL3,280,GASIMPOR,4.5171155221213906e-07
BARRANQUILL3,281,GASIMPOR,4.517669257545508e-07
BARRANQUILL3,282,GASIMPOR,4.51794248628408e-07
BARRANQUILL3,283,GASIMPOR,4.517842075123321e-07
BARRANQUILL3,284,GASIMPOR,4.527286525187571e-07
BARRANQUILL3,285,GASIMPOR,4.527456201884803e-07
BARRANQUILL3,286,GASIMPOR,4.5272342397286665e-07
BARRANQUILL3,287,GASIMPOR,4.5177905355112415e-07
BARRANQUILL3,288,GASIMPOR,4.517359398799428e-07
BARRANQUILL3,289,GASIMPOR,7.511510555402972e-08
BARRANQUILL3,290,GASIMPOR,6.922124032242258e-08
BARRANQUILL3,291,GASIMPOR,6.922055334199931e-08
BARRANQUILL3,292,GASIMPOR,6.922016350477435e-08
BARRANQUILL3,293,GASIMPOR,6.922008099101892e-08
BARRANQUILL3,294,GASIMPOR,6.921877986590141e-08
BARRANQUILL3,295,GASIMPOR,6.921840750141562e-08
BARRANQUILL3,296,GASIMPOR,6.921790230441494e-08
BARRANQUILL3,297,GASIMPOR,6.9217205223681e-08
BARRANQUILL3,298,GASIMPOR,6.921571633712048e-08
BARRANQUILL3,299,GASIMPOR,6.921302750237982e-08
BARRANQUILL3,300,GASIMPOR,6.921164812334141e-08
BARRANQUILL3,301,GASIMPOR,6.921173802139585e-08
BARRANQUILL3,302,GASIMPOR,6.921323659570352e-08
BARRANQUILL3,303,GASIMPOR,6.921698049575986e-08
BARRANQUILL3,304,GASIMPOR,7.513343224997466e-08
BARRANQUILL3,305,GASIMPOR,7.521965391571287e-08
BARRANQUILL3,306,GASIMPOR,7.522719996490392e-08
BARRANQUILL3,307,GASIMPOR,7.5226639207667e-08
BARRANQUILL3,308,GASIMPOR,7.55277114367705e-08
BARRANQUILL3,309,GASIMPOR,7.568691311127112e-08
BARRANQUILL3,310,GASIMPOR,7.568565705308023e-08
BARRANQUILL3,311,GASIMPOR,7.552435376901205e-08
BARRANQUILL3,312,GASIMPOR,7.522019312515099e-08
BARRANQUILL3,313,GASIMPOR,4.52707810157389e-07
BARRANQUILL3,314,GASIMPOR,4.526763251780615e-07
BARRANQUILL3,315,GASIMPOR,4.5266074805549087e-07
BARRANQUILL3,316,GASIMPOR,4.526480427869007e-07
BARRANQUILL3,317,GASIMPOR,4.526418876989648e-07
BARRANQUILL3,318,GASIMPOR,4.526502999483146e-07
BARRANQUILL3,319,GASIMPOR,4.5265653922644025e-07
BARRANQUILL3,320,GASIMPOR,4.526365708384127e-07
BARRANQUILL3,321,GASIMPOR,4.5263148147257633e-07
BARRANQUILL3,322,GASIMPOR,4.5262652564834167e-07
BARRANQUILL3,323,GASIMPOR,4.5171138941175544e-07
BARRANQUILL3,324,GASIMPOR,4.5262508673500163e-07
BARRANQUILL3,325,GASIMPOR,4.526542422813183e-07
BARRANQUILL3,326,GASIMPOR,4.526670842390273e-07
BARRANQUILL3,327,GASIMPOR,4.527010706952095e-07
BARRANQUILL3,328,GASIMPOR,4.5274225737373724e-07
BARRANQUILL3,329,GASIMPOR,4.5276868888775316e-07
BARRANQUILL3,330,GASIMPOR,4.527853923885784e-07
BARRANQUILL3,331,GASIMPOR,4.527738436573278e-07
BARRANQUILL3,332,GASIMPOR,4.5279853914759583e-07
BARRANQUILL3,333,GASIMPOR,4.5283085669523506e-07
BARRANQUILL3,334,GASIMPOR,4.5280526160523665e-07
BARRANQUILL3,335,GASIMPOR,4.5277085603015133e-07
BARRANQUILL3,336,GASIMPOR,4.5273705010855856e-07
BARRANQUILL3,337,GASIMPOR,7.55267852302791e-08
BARRANQUILL3,338,GASIMPOR,7.522636449880316e-08
BARRANQUILL3,339,GASIMPOR,7.522198896456531e-08
BARRANQUILL3,340,GASIMPOR,7.516301051780346e-08
BARRANQUILL3,341,GASIMPOR,7.515873882049917e-08
BARRANQUILL3,342,GASIMPOR,7.516050349652856e-08
BARRANQUILL3,343,GASIMPOR,7.516224093034272e-08
BARRANQUILL3,344,GASIMPOR,7.514245072009043e-08
BARRANQUILL3,345,GASIMPOR,7.262395736272072e-08
BARRANQUILL3,346,GASIMPOR,7.262197893357364e-08
BARRANQUILL3,347,GASIMPOR,7.261898685528456e-08
BARRANQUILL3,348,GASIMPOR,7.261902533432966e-08
BARRANQUILL3,349,GASIMPOR,7.515030097571742e-08
BARRANQUILL3,350,GASIMPOR,7.515974617177091e-08
BARRANQUILL3,351,GASIMPOR,7.522441287512407e-08
BARRANQUILL3,352,GASIMPOR,7.568239631493329e-08
BARRANQUILL3,353,GASIMPOR,7.568555385372461e-08
BARRANQUILL3,354,GASIMPOR,7.568847810947674e-08
BARRANQUILL3,355,GASIMPOR,7.56891911196434e-08
BARRANQUILL3,356,GASIMPOR,7.56917202125711e-08
BARRANQUILL3,357,GASIMPOR,7.569179939592743e-08
BARRANQUILL3,358,GASIMPOR,7.5690791186883e-08
BARRANQUILL3,359,GASIMPOR,7.568899620178306e-08
BARRANQUILL3,360,GASIMPOR,7.568586603999319e-08
BARRANQUILL3,361,GASIMPOR,4.761620416344248e-07
BARRANQUILL3,362,GASIMPOR,4.7612882888274523e-07
BARRANQUILL3,363,GASIMPOR,4.7606873127336014e-07
BARRANQUILL3,364,GASIMPOR,4.6002018700280543e-07
BARRANQUILL3,365,GASIMPOR,4.600047228246169e-07
BARRANQUILL3,366,GASIMPOR,4.600263687113224e-07
BARRANQUILL3,367,GASIMPOR,4.7605148800659413e-07
BARRANQUILL3,368,GASIMPOR,4.6001280678638715e-07
BARRANQUILL3,369,GASIMPOR,4.6000861489144045e-07
BARRANQUILL3,370,GASIMPOR,4.6000942895933564e-07
BARRANQUILL3,371,GASIMPOR,4.6000074042997105e-07
BARRANQUILL3,372,GASIMPOR,4.6000875763579044e-07
BARRANQUILL3,373,GASIMPOR,4.601330349484358e-07
BARRANQUILL3,374,GASIMPOR,4.761198758351051e-07
BARRANQUILL3,375,GASIMPOR,4.7616610652817625e-07
BARRANQUILL3,376,GASIMPOR,4.7621372559582183e-07
BARRANQUILL3,377,GASIMPOR,4.879186403962168e-07
BARRANQUILL3,378,GASIMPOR,4.879380330268714e-07
BARRANQUILL3,379,GASIMPOR,4.879366837306838e-07
BARRANQUILL3,380,GASIMPOR,4.879588554520128e-07
BARRANQUILL3,381,GASIMPOR,4.87956554091856e-07
BARRANQUILL3,382,GASIMPOR,4.87945833926823e-07
BARRANQUILL3,383,GASIMPOR,4.879153647785303e-07
BARRANQUILL3,384,GASIMPOR,4.7620307766861957e-07
BARRANQUILL3,385,GASIMPOR,8.09695020568645e-08
BARRANQUILL3,386,GASIMPOR,8.088737296547522e-08
BARRANQUILL3,387,GASIMPOR,8.084681068638842e-08
BARRANQUILL3,388,GASIMPOR,6.777481973466404e-08
BARRANQUILL3,389,GASIMPOR,6.777438125375152e-08
BARRANQUILL3,390,GASIMPOR,6.777316964588921e-08
BARRANQUILL3,391,GASIMPOR,6.777281753883209e-08
BARRANQUILL3,392,GASIMPOR,6.777200157631337e-08
BARRANQUILL3,393,GASIMPOR,6.777174456608526e-08
BARRANQUILL3,394,GASIMPOR,6.776573056524998e-08
BARRANQUILL3,395,GASIMPOR,6.635633356323542e-08
BARRANQUILL3,396,GASIMPOR,6.635664461635593e-08
BARRANQUILL3,397,GASIMPOR,6.776270210279096e-08
BARRANQUILL3,398,GASIMPOR,6.776451219696078e-08
BARRANQUILL3,399,GASIMPOR,6.776740936013203e-08
BARRANQUILL3,400,GASIMPOR,8.089030167915026e-08
BARRANQUILL3,401,GASIMPOR,8.132127619086762e-08
BARRANQUILL3,402,GASIMPOR,8.151105506112613e-08
BARRANQUILL3,403,GASIMPOR,8.15121952715981e-08
BARRANQUILL3,404,GASIMPOR,8.151511498023285e-08
BARRANQUILL3,405,GASIMPOR,8.151607808265913e-08
BARRANQUILL3,406,GASIMPOR,8.151443637325362e-08
BARRANQUILL3,407,GASIMPOR,8.151202689441561e-08
BARRANQUILL3,408,GASIMPOR,8.132336516009618e-08
BARRANQUILL3,409,GASIMPOR,4.844028924697324e-07
BARRANQUILL3,410,GASIMPOR,4.839517434265287e-07
BARRANQUILL3,411,GASIMPOR,4.83892635544335e-07
BARRANQUILL3,412,GASIMPOR,4.7184053979681863e-07
BARRANQUILL3,413,GASIMPOR,4.7180118733849993e-07
BARRANQUILL3,414,GASIMPOR,4.718423959924049e-07
BARRANQUILL3,415,GASIMPOR,4.836166505025698e-07
BARRANQUILL3,416,GASIMPOR,4.7178131795290997e-07
BARRANQUILL3,417,GASIMPOR,4.717631811565506e-07
BARRANQUILL3,418,GASIMPOR,4.717415492830427e-07
BARRANQUILL3,419,GASIMPOR,4.717113429488004e-07
BARRANQUILL3,420,GASIMPOR,4.7172546705243544e-07
BARRANQUILL3,421,GASIMPOR,4.7175560421667444e-07
BARRANQUILL3,422,GASIMPOR,4.717761863261543e-07
BARRANQUILL3,423,GASIMPOR,4.71834863320476e-07
BARRANQUILL3,424,GASIMPOR,4.843909778239126e-07
BARRANQUILL3,425,GASIMPOR,4.876125764226714e-07
BARRANQUILL3,426,GASIMPOR,4.876886132881804e-07
BARRANQUILL3,427,GASIMPOR,4.876716433733647e-07
BARRANQUILL3,428,GASIMPOR,5.09541079950137e-07
BARRANQUILL3,429,GASIMPOR,5.095543620406137e-07
BARRANQUILL3,430,GASIMPOR,5.09516824095649e-07
BARRANQUILL3,431,GASIMPOR,4.87656623685472e-07
BARRANQUILL3,432,GASIMPOR,4.87585263827965e-07
BARRANQUILL3,433,GASIMPOR,8.096775918042495e-08
BARRANQUILL3,434,GASIMPOR,8.089020743809566e-08
BARRANQUILL3,435,GASIMPOR,8.085881370630118e-08
BARRANQUILL3,436,GASIMPOR,7.071713241067492e-08
BARRANQUILL3,437,GASIMPOR,7.071665230725162e-08
BARRANQUILL3,438,GASIMPOR,7.07155925012718e-08
BARRANQUILL3,439,GASIMPOR,7.071548124807407e-08
BARRANQUILL3,440,GASIMPOR,7.071416775852006e-08
BARRANQUILL3,441,GASIMPOR,7.071401345396547e-08
BARRANQUILL3,442,GASIMPOR,7.071076185263759e-08
BARRANQUILL3,443,GASIMPOR,7.070785893381943e-08
BARRANQUILL3,444,GASIMPOR,7.070672222436416e-08
